,BarkingandDagenham,Barnet,Bexley,Brent,Bromley,Camden,CityofLondon,Croydon,Ealing,Enfield,Greenwich,Hackney,HammersmithandFulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,KensingtonandChelsea,KingstonuponThames,Lambeth,Lewisham,Merton,Newham,Redbridge,RichmonduponThames,Southwark,Sutton,TowerHamlets,WalthamForest,Wandsworth,Westminster
SurreyDocks,0.42144897781090546,0.4550757711211006,0.4282474157257068,0.4866315896116896,0.39571734765529126,0.35741528850527277,0.23624668440032576,0.3910892096723796,0.5418229406995321,0.3980979510140625,0.3137628748238325,0.24021375732582112,0.4278383692646127,0.33703529619159167,0.5641442359747211,0.5169233604413157,0.639878801789519,0.5747790740404319,0.29430613156393093,0.3930418496766277,0.5223212362779506,0.3047336951099503,0.23496879894244238,0.4275812535541068,0.28245153817871044,0.377584596769436,0.5298590635685889,0.2128853022683582,0.4429383633406095,0.13082674536744301,0.3117825031674592,0.39498757164148857,0.3517975274185627
SuttonCentral,0.6088085436462438,0.5015258770535304,0.5863434060281042,0.4562883168077107,0.49202314991321877,0.4290971742431454,0.42307411309663673,0.3221612082566291,0.45922367313401247,0.5511807046189059,0.5187816487578785,0.47554201741286156,0.3664411254193504,0.48982242939289533,0.5263937089500487,0.6761783081660746,0.5569018883333408,0.4522703692767843,0.447233294687061,0.3692867063557584,0.3147303359434885,0.33717975823766094,0.43508431541335907,0.21260727678656396,0.528571642058491,0.5879719916273335,0.38032212396008386,0.3978924057451128,0.11523689399424754,0.4657738433511186,0.5382925238737379,0.29357829372639904,0.3891964127766126
SuttonNorth,0.607077061763439,0.4915352403822968,0.5865499189424653,0.4450856858101414,0.4948348704109596,0.4184673965550894,0.4154417342320322,0.32858495937600946,0.4491926876096852,0.5437552971972632,0.5177304438356006,0.4688596297121878,0.3523461382625421,0.48151198961806124,0.5170929962726988,0.6750196561828685,0.5498434331125692,0.4441856644081601,0.4385776803820576,0.35583166275267114,0.30735563853746384,0.32909269244005485,0.4334358128470548,0.1875428735871989,0.5255317995470153,0.5846582032964709,0.37042944231179825,0.39247343835875703,0.14268980047765722,0.4608141935616398,0.5328589365121787,0.27688420483458454,0.3775489116668895
SuttonSouth,0.6101887079107422,0.5108062818207083,0.5858742934926549,0.46682357390862794,0.4890999683095273,0.4388601727186533,0.4301060711712165,0.316247551550463,0.4689790472294127,0.5579867101901367,0.5195567233712571,0.48164941049167403,0.37940767849091755,0.4974442479137797,0.5353271555055312,0.6770026950480292,0.5640117106795449,0.46055063824399034,0.4551769224739278,0.38159434209296433,0.32354472624836433,0.3449036310102166,0.43655416914827394,0.23405039611729586,0.5312292354003835,0.590865858749948,0.39041908591354446,0.4029708178359906,0.10633093554286477,0.4702910949989419,0.5432064374506326,0.3086259638939081,0.39987256989802383
SuttonWest,0.6205421555877935,0.5036921397133677,0.5990728966808865,0.45376595795318464,0.5069853374735374,0.4360767128431962,0.4357535764420193,0.3440663775660827,0.45117180735618645,0.558427991841584,0.5328534041333749,0.4869596854737048,0.3667957919850487,0.4981172980250623,0.521339348479448,0.6869286277217703,0.5474970704280132,0.43980923581522496,0.4571660448114427,0.37391629959843853,0.29236348210095076,0.35458849425821026,0.45162460717877784,0.21969451872865195,0.5414906633897838,0.5992315560271982,0.3660594495098936,0.41394960319600493,0.16660635528584822,0.47930477807601035,0.5489345932488385,0.3016143397404051,0.39724106707546636
SwissCottage,0.5569932396537427,0.2849269848065237,0.5725210986906814,0.3043297256299816,0.5334571536836867,0.14059942520088015,0.29795831872442635,0.4550020311889746,0.3944105986921429,0.3754830210746696,0.4929488220039922,0.33740847055328477,0.2531757030997114,0.2906102030487122,0.4168321985856748,0.6312166210246882,0.518615092837912,0.45184275379360905,0.258383277611023,0.20848413695520318,0.43525119973433873,0.32616309880379174,0.42715531836266674,0.36556471111098,0.46207598456247767,0.5062722185718311,0.411001530384949,0.35091444196752314,0.42415651299278107,0.37851815294917107,0.4148627403272947,0.30193634326116403,0.17899014818786035
Sydenham,0.4730761345640794,0.4929408715694418,0.4467524905104171,0.4984593868027885,0.3487968553144481,0.3947331785157476,0.30705559782964176,0.2797788587760642,0.5387586269872582,0.4749765915069127,0.3489352573126678,0.3535150577374936,0.42216066295577226,0.4130587528213016,0.5758152191825261,0.5565670431835079,0.6366160382170509,0.5595111439425478,0.36375380283155584,0.3935902155224548,0.4832396288252496,0.2581587136917589,0.20475507033685103,0.3762773122292598,0.3705383025182119,0.4543571823230969,0.5065921359041271,0.22145616515793914,0.3706367047621598,0.303592907298664,0.41510198036820467,0.3631386471908816,0.36830814028519265
Syon,0.6749002750441427,0.4170750584699097,0.6766865020064357,0.3059915006102568,0.6195418347284942,0.41634551438681877,0.477265507695777,0.510949882924846,0.2137728681469845,0.5358147672734761,0.611065732824397,0.5139745107468434,0.31195341585292286,0.4872472625130556,0.3481485285879671,0.7382107513522865,0.3781101887572125,0.2260981358420588,0.467153470141218,0.35550683506434927,0.30971227759886555,0.44777578042756466,0.5463075130211172,0.37188262163916264,0.5974303666440741,0.6381288053331384,0.19236738455398678,0.4925189131186218,0.4266191629394734,0.5330129161616886,0.5705189388109553,0.3654393852898991,0.399594364943121
Tachbrook,0.5234171378202358,0.3858068425229684,0.5255807499955738,0.3886420807009832,0.4679971199070543,0.25085727048228634,0.2237847996844859,0.37505452520298976,0.4468785785599307,0.4120740116546942,0.43724936731381153,0.30966864733138216,0.29549286638547045,0.32556147353684245,0.484023893524683,0.6029979040866587,0.5620484732038605,0.48330625011151274,0.2554464484329903,0.2449900392617656,0.42705052341450694,0.19568911529083055,0.34759776599515135,0.3164220880237861,0.41889042711482277,0.48152297732501087,0.4293773071767998,0.24805465370033344,0.3646607184644075,0.3209745056565189,0.40189617407962636,0.2521969528440947,0.1936119503368672
Teddington,0.6964404725352727,0.4822413984772666,0.6906278546759318,0.3925061463723725,0.6241054385647042,0.4669349215221162,0.5106301575695136,0.506107286676748,0.3203555580274265,0.5820515156167744,0.6283507622687198,0.5497489692234563,0.36987224491266846,0.5332087785240587,0.4217903431390852,0.7580163019566788,0.4054482561777739,0.24108255156112732,0.5088634736642572,0.40501685348637667,0.24042039910335955,0.4682602898774716,0.5621624536849701,0.37166160010133253,0.622017740138038,0.665628162231461,0.17699710157211176,0.5155624139970204,0.4095567382087375,0.5610983170642592,0.6053050457822393,0.389702667999431,0.44441955087560464
TelegraphHill,0.4406905879841796,0.47161784589522565,0.4301093057630619,0.49114566146954797,0.36796218830371646,0.37120922770867354,0.2592676624831043,0.34647322110676887,0.5401973793028529,0.4340628523332235,0.3175167760103106,0.29466147362028994,0.42323339695101625,0.3715920516352991,0.5693268561096138,0.5316574808075551,0.6387401435437268,0.568057723342228,0.3230218491301203,0.3901335854711532,0.5051749109388005,0.274300221758938,0.1761189291973558,0.4041059192023492,0.3180380164680496,0.41063290022104115,0.5193531451318474,0.17517860838483276,0.41210023051142447,0.22457517176489397,0.36117543641325783,0.37805512445206924,0.35459286435279247
Thames,0.16226184133016283,0.5842331800896573,0.26146026544578455,0.622864710726899,0.40715426431022184,0.5262368295485593,0.45925675075308686,0.5155375290797395,0.6705153486588227,0.49199777760550245,0.2835592547962614,0.42909468396565476,0.5839320944042846,0.4854739387562515,0.6824685794156644,0.33219562420667603,0.7513351472279856,0.6991544752377347,0.47975162638633057,0.5586686440682731,0.6538894143714519,0.49711043677836725,0.3975322470041873,0.5793503129369426,0.28691151348793825,0.27445794839528953,0.6626835424746005,0.44682075430331264,0.580794728152165,0.39279163588761395,0.3858836992404716,0.5598652542795469,0.5291838870008152
Thamesfield,0.5995585662999519,0.38849188398345896,0.597776304314591,0.32600149759020036,0.5330910523516618,0.3171972043801644,0.3663953948270317,0.4123923008400943,0.35727319256365786,0.4759325334219227,0.5227538091449568,0.42016401354086164,0.17607789688106357,0.40771698198794354,0.4262396576559814,0.6701556243951602,0.491029088265493,0.3875972812935247,0.3678307188406655,0.20891518113596852,0.32296811867142167,0.3152666947674376,0.44431623757831074,0.2422885647328299,0.5109230039666386,0.5626580054454755,0.31429362602697564,0.37754516050356873,0.33229338542503695,0.43430444730563994,0.49141007351741833,0.1830372967683075,0.2718232131585238
ThamesmeadEast,0.20467178209879286,0.6029808325745025,0.2118155601992821,0.6381737319113416,0.39507634282480647,0.544290803735343,0.47765583340840506,0.5172836329035913,0.6834565931254707,0.5170799734568688,0.29181622712885813,0.45267681269331794,0.5975509099854494,0.5081725790561704,0.6972762360609289,0.32391995117883454,0.7632833709369445,0.7099597748050043,0.500040130926035,0.5731273539415501,0.6618972967860006,0.508842421539905,0.4067982740526052,0.5880715193577856,0.31998783539228814,0.31889429551447834,0.672927577408823,0.4609463110937146,0.5862467735713154,0.4145305901287568,0.416909008442097,0.5712494316918679,0.5451483106561816
ThamesmeadMoorings,0.23175419965803526,0.5748514325348903,0.24385333351994368,0.6103111387792769,0.37388452644843306,0.5114121266575687,0.4393425595365853,0.4886051656082087,0.6572300346825238,0.4889886382928965,0.23135291697028854,0.41360160511067723,0.5673168517030395,0.47495979999208493,0.6721640406099577,0.3679358139894903,0.7399332701284672,0.6847489116658227,0.46432790899352866,0.5415320664287078,0.6356892406776277,0.4736753641210096,0.3641566116685816,0.5584955007465068,0.2625918376351188,0.29380459280199234,0.6464461177077534,0.4214269216719803,0.5582944334071352,0.3698825554996948,0.38110772987884,0.5399310866866268,0.5118752594247281
TheLane,0.46538628295546003,0.45198566250019273,0.4576932607955246,0.46736311101399924,0.39268549188825835,0.3435695868582378,0.22811429193532348,0.33826596035095674,0.51735229038091,0.4285093331757364,0.353890942314797,0.29009982760882225,0.39352990460652965,0.3578000227938805,0.5491282854321052,0.552744822863483,0.6195098453957621,0.5460852352475817,0.30036416542053745,0.35813436171156193,0.48201348265304966,0.22727396819562293,0.22953639395992473,0.37547061889412287,0.348159135345633,0.43172142602346425,0.49542787732729615,0.08646242271155093,0.3897968629948535,0.24322144851410502,0.3711549976508891,0.34459240378949857,0.32098645153424654
TheWrythe,0.5894344593554658,0.4950057916992869,0.5662698852783867,0.4571047847750692,0.46962453120850545,0.41512905481292006,0.4000550861582299,0.28992361021660173,0.4684595705151015,0.5370008171659498,0.49577163320908474,0.4548132577360341,0.36369211514922073,0.47383385872897876,0.5310338493345701,0.6587090445816611,0.5684869092057913,0.4682425634822566,0.4285860767360237,0.3596689749853556,0.3444651936636987,0.30591008763858746,0.4074111560871709,0.21298374226806827,0.5066044005101118,0.5686697794892351,0.3988648478297901,0.3695635705114652,0.12263116288782361,0.4420085615374635,0.5191995435783335,0.2808077792042489,0.37371089220716575
Thornton,0.5362527417675841,0.4291870608210944,0.5266318872061759,0.41485963778387897,0.4501786309234481,0.31858329645605804,0.28486299655183844,0.3228630425177524,0.45653531878309805,0.4581240453818669,0.44124057579523873,0.3582134385961155,0.3125507176987218,0.3824910446467211,0.5040333492256224,0.6136748494418891,0.5683728063044413,0.4810137373334177,0.3238158311532125,0.2796887196955695,0.4017272294627333,0.13937859749771872,0.34130023683547583,0.2664075196115627,0.43733633172881786,0.5037993254756274,0.4198809470011407,0.2596143233821723,0.30699607757258224,0.3508394901331645,0.43861007637665034,0.2233721375219747,0.2669079360191273
ThorntonHeath,0.5191024430845241,0.491431886261304,0.4922719539705714,0.48151932058012215,0.38779110016869744,0.394755795704976,0.3339502904724836,0.22082950835585155,0.5136968676536803,0.4977556977143953,0.408557113974603,0.3903108984426855,0.3951550794445906,0.43287272078740946,0.5597210687034971,0.5960222533551973,0.6134950132752909,0.5284372327055955,0.381911673070852,0.37177241270844646,0.4381504715294337,0.23380740147285226,0.29592607189703307,0.319242547266696,0.4262905115596305,0.5002321546890082,0.46995256194968865,0.2699072653478633,0.30303016379847675,0.35864848960594553,0.4559674045778557,0.32059510238574024,0.3586186125314225
ThurlowPark,0.5062570840588484,0.45408191304319356,0.4916157797618349,0.4519012942679155,0.4089111216371614,0.345704815781139,0.2722643120556447,0.2948433820646456,0.4942199437530884,0.4584935069525812,0.4001026241605657,0.34231349771547476,0.3639301804819564,0.3864174955958981,0.5357329437305035,0.5869985845742914,0.5993793651982625,0.5175093645955485,0.3281831550112654,0.3318537675542098,0.4401022117975472,0.14569348146704766,0.2841269581072621,0.3185849215109592,0.4030167310699443,0.4776261023244998,0.460740956537906,0.20307279452633678,0.3321461434718584,0.31629584881266437,0.4199701163455943,0.29385785141804605,0.3076492792422656
Tokyngton,0.6419314133213891,0.30420596238813274,0.6553155776306692,0.10806699462512513,0.6137787339779913,0.3482248690467203,0.436242765321081,0.5249900670484031,0.2473095989537966,0.46314449251202117,0.5868147558021569,0.46384286860540547,0.2851153872801499,0.41817569050961934,0.27689851696776985,0.7068825973636906,0.4094423804366593,0.35082463502718697,0.4102349081561019,0.31670384073201274,0.40749440756636535,0.4349502138235738,0.5281908133843765,0.4063753394228869,0.5620186088812872,0.5964591618334486,0.341736078827257,0.4682023051458303,0.4653875337804675,0.49559228339912526,0.5185143386225671,0.37102871799063325,0.3517771677304215
Tollington,0.5042208406430466,0.3204172738209118,0.5308053982676175,0.3850841458041292,0.5095155591933112,0.20724622692974867,0.243043344073347,0.4628510451572612,0.4646571937211029,0.3000026539955103,0.446843714381496,0.24159298638575338,0.35205873274438115,0.16233793271058444,0.4728663993368588,0.5838615048603084,0.5717365771625971,0.5160516905947214,0.14450037282451342,0.3131209735812459,0.4949846444160691,0.33762202207068776,0.3938430005200344,0.418547830777869,0.4011057026379361,0.4433108520040313,0.47963347086452934,0.32283204380252917,0.4614873671695607,0.31283149986422254,0.3323800911420788,0.3654387025758608,0.25974050406469457
TolworthandHookRise,0.6757665335523703,0.5045945299020473,0.6621844022891583,0.4308199941033478,0.5843256508812138,0.46605378640264306,0.4925555014580847,0.451254210838626,0.3921800903094433,0.5856480726443758,0.5999170556791771,0.5367883186915975,0.3737604953911263,0.5318017631918349,0.4788327385654279,0.7383991704730585,0.4780565384330728,0.3489040297214021,0.5002546667255673,0.4002008382947839,0.1181708138706934,0.4345805926323411,0.5287462898844743,0.31509629782223036,0.6006953766124478,0.6499761209025141,0.2677975884134896,0.4867465804746823,0.33613984365250926,0.5401074691766904,0.5948079029796831,0.35919481937469716,0.43569307322980094
Tooting,0.5716261683868256,0.43542168580547536,0.5603239885848457,0.3999714861942642,0.48091230853924505,0.3422274046701798,0.34138102415179167,0.3367413535110022,0.42846746025053867,0.48639564898922105,0.48216189140047117,0.4045040174430628,0.28631470302620765,0.4156610071192604,0.4877672047606731,0.6447163894799752,0.5432682042880494,0.4455564732322415,0.3654500549312409,0.2725164012248778,0.34951519174195517,0.24220724026727528,0.39127334057005697,0.17929807555758967,0.48020954009925965,0.5411425217734026,0.3757289431505281,0.32667156091510846,0.2614137517164288,0.40251913465690503,0.47827625340998947,0.15945070798341132,0.2905086092757227
TottenhamGreen,0.45825946357313313,0.3752178035418672,0.49767513492045073,0.44384241985690354,0.496734634388501,0.3053777831481835,0.2702672015631988,0.4799500510710818,0.515653956418487,0.2595664324548949,0.4135509491898614,0.185081673702925,0.41641220025053854,0.18763966399333393,0.5185735177571785,0.5426651240699454,0.6128391984222282,0.5628681673539838,0.22930345287208276,0.38258017284725215,0.539704213956364,0.373897666082743,0.38314739454562974,0.4637469180718593,0.35066727489528227,0.38536462419163325,0.5288518018776223,0.3348128569123581,0.49656900773657203,0.27836950991853937,0.24625397765759857,0.41917780774742597,0.33733615455876675
TottenhamHale,0.44622316022423336,0.38993808751850606,0.4911097655062702,0.45949983978629544,0.4979611702577979,0.3295859658583601,0.29201729283264816,0.48980801031431315,0.5297049194926822,0.252298053671863,0.4091717512431016,0.20386073220343845,0.4346289626303252,0.21900487642595495,0.5307322089769826,0.5312719696960393,0.6241350446689788,0.5762342025676485,0.26048944223254605,0.4023321965381153,0.5536974182862429,0.3902817828966632,0.3883276538830227,0.4791125129943515,0.3407534887178127,0.36840370119086263,0.5433094074332631,0.3484858417230695,0.5097852119990055,0.28315415757246987,0.21675038274528144,0.4365994825015808,0.35949281451529796
Totteridge,0.587563392270063,0.1281350351979807,0.6180386964336748,0.31241093029188893,0.6008705360461221,0.30699127605640014,0.39808173476276193,0.5452222964356642,0.41048887799977046,0.3403698780660039,0.5491380053811298,0.39774605190457424,0.36798419128894216,0.3188918694026052,0.37911332046029683,0.653708160955796,0.5098554100324204,0.4811957584223941,0.34932298951446045,0.3585065594280474,0.5066499090220692,0.4418697221755923,0.5064258890743387,0.4689881877018786,0.5082749074623112,0.5296687559745046,0.46739612205557396,0.4488330786670177,0.5184716294387969,0.4475502702773474,0.43808045151272856,0.42322325861196564,0.35018505795842275
Town_Enfield,0.4902907693436495,0.37240480305708495,0.5444704739387296,0.4632912591612734,0.56129977784182,0.3711844570735667,0.38071504386340216,0.551280720474036,0.5360892444151751,0.1103519461190478,0.4793190904456191,0.3284468810284502,0.4658530801981564,0.273340662747323,0.5197503279635298,0.5602989744375478,0.6211460702229255,0.58839411573347,0.3393778592141347,0.4413240192105606,0.5849918453597509,0.45813424650467444,0.4677942519181414,0.5254968412581477,0.41696675310416026,0.4131227216596654,0.5653834119268981,0.431278697368588,0.5596490415223242,0.38496581376704886,0.30392959612106796,0.4840128478455695,0.40904129409071555
Town_HammersmithandFulham,0.5869545890686371,0.3748870173257812,0.5870582902636899,0.3236138284344398,0.5249931337490349,0.2909545629632713,0.34407557691427626,0.4093962303189654,0.3681183560908087,0.458910741708418,0.510031039598343,0.40012001146954335,0.16362279455172546,0.387132062970862,0.4287297486581736,0.6589025802790831,0.5006020927466415,0.40424096885205246,0.34443570744939367,0.16811709917494222,0.3475323597135813,0.29750687135928383,0.4308949591006812,0.256913298249603,0.4959545965693599,0.5482776417289704,0.33779872645864367,0.35957585406769405,0.3413757238876568,0.4163397413121805,0.4742627116808191,0.17285280845467288,0.23926545683770986
Townfield,0.7377795315544924,0.47477522234793323,0.7433829526586637,0.38666686995942084,0.6941972578595713,0.5046954818151127,0.5635510658291742,0.5986757228101721,0.28191258045316614,0.5927382462516141,0.6838081278929179,0.5906052686733162,0.43485239510303497,0.5589160968905227,0.33178731386519805,0.7956523608917407,0.21629674167095286,0.2462764283096406,0.5493311066515858,0.4660463278299797,0.41746832535031697,0.5452214989054837,0.6281891901112718,0.4853077980293581,0.6681627887036347,0.7008835350867773,0.3450528988320968,0.5808036916958556,0.5254598278635293,0.6117178449407014,0.6368544582325477,0.4809022033439606,0.49844874672271683
Trinity,0.5898048953228762,0.441336098811481,0.578085758574849,0.39521898545303474,0.4984319039083381,0.3591091260112906,0.36894108075383036,0.3523270974331654,0.4142831432912398,0.5016302355692828,0.5031680523704289,0.4276671304853844,0.28199137679342595,0.4338442961510464,0.48021880177944926,0.6608637336646143,0.5296553850603842,0.42581919290954223,0.38783097738013333,0.2819857451326106,0.31789438520486624,0.2824702018789033,0.416542852719521,0.11540304705583597,0.5017040946080108,0.5600828672492002,0.35044939545476506,0.3575420733313668,0.2483488179474927,0.42763471254386415,0.4983117219512749,0.1724483706131786,0.31101645995490174
Tudor,0.6717027245254905,0.46017418742965754,0.6655594886359057,0.3711215935318073,0.5973237266211653,0.4339206137212451,0.477120609431755,0.4745482555919397,0.31927896705832026,0.5579430134809803,0.6006241669903876,0.5195299288802424,0.32707755689105106,0.504807282013926,0.4210943578773203,0.735331545025685,0.430721873837179,0.28077889676946105,0.4769914252573772,0.36453265892991416,0.19940131095245178,0.43033594359750826,0.5310501743061177,0.3242589563309413,0.5942816222245272,0.6403096208489774,0.14417160996147177,0.48143655412174813,0.37256011973795655,0.530354067709521,0.5783992964601843,0.34332008364749517,0.40727661292765666
TulseHill,0.5163152076563211,0.43760055275744,0.5057807274685129,0.43294933126141627,0.42893381798120744,0.3249065800795553,0.26309517505351926,0.313650012513495,0.4771883222917468,0.45092563523288964,0.4160520770129382,0.33922381067250995,0.34012985676547614,0.3754834670985035,0.519800144166736,0.5961929058796716,0.5855864481197753,0.5025223487891952,0.3146641672494803,0.3054777369433006,0.4270367848790443,0.06775554879032032,0.3083027368612018,0.301739466638311,0.4133963638930743,0.48439955555467706,0.4447640422013417,0.21682335876245007,0.3277351861716478,0.32325272978974806,0.4209453983874747,0.2667797112841692,0.2811839211443706
TurkeyStreet,0.46967112587419346,0.417406791738567,0.5332698186368123,0.5003002024979242,0.5631744079338985,0.4117540377569111,0.4070770668287109,0.5667937805679972,0.568361582808301,0.21790041702715726,0.474816104997187,0.3505802566154105,0.5000072403709107,0.3223328057438479,0.5524886065527896,0.5370221003556327,0.6490887600796007,0.6176804812257843,0.3755801028256559,0.475958213308204,0.6116688285119346,0.4821202876510093,0.47669416708111273,0.551701890357694,0.40877324304132207,0.3875496029663941,0.594769868104169,0.4503636467450538,0.5818574096463605,0.39630175978964965,0.29399585118885435,0.5131542237316081,0.44430414196007323
TurnhamGreen,0.6382491417856286,0.3703847614428659,0.6420379255557686,0.25639544231900646,0.5864414981916576,0.35363620459444145,0.42382429976978925,0.47870166800358316,0.25966192183950165,0.4919215773834782,0.5721085584011625,0.46419930147645433,0.2219367610727967,0.4357963083045718,0.35570689575079534,0.7047927688992984,0.4264217177219799,0.3157977038750365,0.41179870053026435,0.27958621698886493,0.3259530179018757,0.3965910814586485,0.5041527558949439,0.33257432815150834,0.5557643901340612,0.5987773280705238,0.2572282374273679,0.4436643410591636,0.4005043331402879,0.48591708358773017,0.526257185411496,0.3061125480685687,0.33339558486700327
TwickenhamRiverside,0.6788068216254094,0.4438686513028201,0.6766867097158088,0.34432705014870246,0.6142851065510949,0.43172023870273707,0.4839519113432475,0.49936233326257495,0.26990425971048,0.5522845128925984,0.6118552882638573,0.5231010713256222,0.32591623861636454,0.5021035755872895,0.38566803029791824,0.7419011927585906,0.39619762036225126,0.22941087759955778,0.4786020414291267,0.36691751807611245,0.2646162467683267,0.4463352736887064,0.5451973530896649,0.3563862672632712,0.601862798817349,0.6448233132828716,0.0990998355343068,0.49385914938879344,0.4070795775350589,0.5381263092947253,0.580321784945802,0.3619934963706699,0.4103737368132976
Underhill,0.6048968274738877,0.1717711501543418,0.6357130884877575,0.3141975070348755,0.6193496957029353,0.3397778016456406,0.42542622309454214,0.5634142599525942,0.40695562728500567,0.3628307957513927,0.5692391607837042,0.42495497920358033,0.38507242070537795,0.3515886399889293,0.3620045485926336,0.6686076050069055,0.49907230311613865,0.47966144009408407,0.38037613988267577,0.380717141123546,0.5149893228376873,0.46467139190749956,0.5282386956546128,0.48502233667444744,0.5293415909180481,0.5480597068423091,0.47215515996620616,0.4729660768709963,0.5339573989393219,0.47212524693199437,0.4605687524705903,0.4422045351871078,0.3773733581094438
Upminster,0.3731775952695102,0.6985461163429698,0.3976713742612138,0.7353731109950704,0.530115502118621,0.6559072478510667,0.6051651183785971,0.63794559580079,0.7773318994552648,0.6125912726655197,0.4778510525270399,0.5798090925840208,0.704650364140241,0.6188107079480211,0.7850438943032793,0.2347565303563152,0.8476181560889813,0.8028156122317963,0.6189132300819506,0.6838134909553123,0.762486480019211,0.6338614203067648,0.5556350245560816,0.6993757491217042,0.4868386463660027,0.4483622428309764,0.7712054831940555,0.5956464616899833,0.6972677174666567,0.5564642422918297,0.5381154251829349,0.6846408258333867,0.6597148868117
UpperEdmonton,0.45781671667427354,0.3803290373344647,0.5060081948738728,0.4572666500403524,0.5159661464301964,0.33538176816660004,0.31613224651070476,0.5066853080752968,0.5291395054562138,0.21315205647393365,0.42923932810390036,0.2427291814203273,0.44021835733273845,0.21650554173587638,0.5254939029564457,0.5388389877191807,0.6217170043658556,0.577711782214989,0.2775389719160141,0.40982080577785673,0.5607550158495385,0.4082295995202947,0.4113413684083534,0.49043228517833953,0.3622776760325974,0.37893729490963707,0.5474442260565336,0.37189001845767994,0.5226187884601052,0.31401390398186685,0.23561128835497702,0.4476960361921832,0.36952190557227466
UpperNorwood,0.5162267212691696,0.47968702279434117,0.4930945907740297,0.4712194141821654,0.3952097641846596,0.3797985234295767,0.3169135746043336,0.24578628148195572,0.5060679234577184,0.4864648666236344,0.40686876459222227,0.3769961464885877,0.3835139655843453,0.41948026950365275,0.5512561127094671,0.5942822467131889,0.6077803180806705,0.5231781762429816,0.3665454447117809,0.3579082700387565,0.43594780522970045,0.2077093171229423,0.29209602482051206,0.314046819185474,0.4202435904502208,0.49439363555572285,0.46475311132890634,0.2516007828310078,0.30779251740402785,0.3470313518246682,0.4460909089656292,0.30835951789684024,0.3425568832018753
UxbridgeNorth,0.7734086262510468,0.5136234355827987,0.7819052202560657,0.4440158784111126,0.7382475170542109,0.5542632545425672,0.6114273795075559,0.6506450113592481,0.3685562334511041,0.6256447356581822,0.7253477821098719,0.6335214558200458,0.4986319639878888,0.5998225307553967,0.36522749029762525,0.8282270020462381,0.1405201133224686,0.3539010402601444,0.5953009916662179,0.5249947131293279,0.48838887041215745,0.5990438908405643,0.6747197734387798,0.548132183710847,0.7080665394379567,0.7361251952946866,0.42936399486999277,0.6300448165754827,0.5843365113455082,0.6558030387956153,0.6741163896700453,0.5423701695485158,0.5523818187388112
UxbridgeSouth,0.7861716276366688,0.5349163729397978,0.7933729268364105,0.4668029180020199,0.7484839144338346,0.5720373680471446,0.6267390285073592,0.6603413903499291,0.3923532523820876,0.6432424786131576,0.7377446019028187,0.6492220855529939,0.5158012764298239,0.617270056018779,0.395353335078428,0.840340223120624,0.19832157509511414,0.36735197235414957,0.6119183763313052,0.5418411579496798,0.4963129859809959,0.6125635424710886,0.6872207612102971,0.5596983874879662,0.7217183683068377,0.7500684218675778,0.44160760847960623,0.6438162018342636,0.5935168028923158,0.6702398676268339,0.6895553545887142,0.5563619672999233,0.5690698489232392
Valence,0.12372861658441921,0.5904355495301864,0.3192837532764247,0.6340219709412478,0.4537443330347158,0.540301984348677,0.480523401761802,0.5493925982910324,0.6831851456614302,0.4890611347223363,0.3425793153807603,0.4445771810503881,0.6010607109085411,0.493415016477416,0.6905607527151573,0.2950150051860711,0.7616619588569244,0.7139249593867898,0.49467917357291513,0.5763707984536749,0.6746012240475352,0.5237999940142505,0.4370785195438426,0.6033513925473549,0.32086040384049835,0.25192395530304174,0.6801009388453618,0.4757386526748478,0.6079110178523783,0.41857672936580753,0.38802491024007685,0.5819746156947655,0.5469239646642279
Valentines,0.2591469703952209,0.5326951646561161,0.35551496263725796,0.5801647111118442,0.4378804264833135,0.47620512654072317,0.40982155143958954,0.5095510768995296,0.6338872884588468,0.42324438557685445,0.3016942425959764,0.36399212350652177,0.5455932717142928,0.42229132816612786,0.6414662974253587,0.39035039992092896,0.7175278832877119,0.6678394905134399,0.4237650391240051,0.5182787933872772,0.6295965995541127,0.4657336398593776,0.38120051282769635,0.5539537988157773,0.21768924266143697,0.15427108106089843,0.6327449409252234,0.4112885723240687,0.5637714394340437,0.33754513787435325,0.2951449206137446,0.5277545591849148,0.4849945388016218
Valley,0.4144695725760956,0.43085832961298937,0.47492385257882397,0.4993985039267333,0.5025372990596596,0.38561483190861645,0.3451946137347006,0.5148385134957519,0.5653891897946131,0.27116357791192086,0.40201084451214625,0.26834646736492473,0.4785149356089462,0.2933498506916905,0.5632253432330819,0.500252590449891,0.6536446575935357,0.6098586851043725,0.3275658975238899,0.44921991662179295,0.5879610533715727,0.43047200942381436,0.4059795431123136,0.5162831013747632,0.32264997380108507,0.32232276685282135,0.579019980832075,0.385299587119409,0.5420749121308931,0.3103843256527529,0.14899516885041514,0.47830889551527495,0.4109994816482699
